ID,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Brand,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Project Code_0,Project Code_2,PQ #_0,PO / SO #_0,PO / SO #_1,ASN/DN #_0,ASN/DN #_1,PQ First Sent to Client Date_str,PO Sent to Vendor Date_str,Freight Cost (USD)_str,abacavir,amodiaquine,artemether,artesunate,atazanavir,chloroquine,darunavir,didanosine,efavirenz,emtricitabine,etravirine,indinavir,lamivudine,lopinavir,lumefantrine,mefloquine,nelfinavir,nevirapine,primaquine,pyrimethamine,quinine,raltegravir,ritonavir,saquinavir,stavudine,sulfadoxine,tenofovir,zidovudine,Unit Price,Insurance Ratio,POCycle,IsDelay
66578,34,2,0,5,0,3,3,50,11,16,1,238,9,0,331.0,7539.52,45,1,0,1,157880,0,16852,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,5.0,0.001403361344537815,6.0,0
66585,28,2,0,5,0,3,2,50,11,15,100,3056,9,1,1248.0,13325.5,29,1,0,1,196560,0,21220,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.89,0.0012369845285016767,30.0,1
66609,40,2,0,5,0,2,1,28,15,0,60,14428,40,0,3998.0,12974.12,8,1,0,1,87770,0,9407,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.0021557699109968167,18.0,0
66626,39,2,0,5,0,3,2,15,16,15,50,30,14,1,17.0,660.77,14,1,0,1,237180,0,31555,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.99,0.0010295103957075787,20.0,0
66641,33,2,0,3,0,2,5,13,15,8,240,19050,11,1,7349.0,4876.34,38,1,0,1,75480,0,8326,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.0021560638253551637,15.0,0
66663,28,2,0,5,0,3,2,50,11,15,100,3035,9,1,1233.0,21084.84,29,1,0,1,196561,0,22350,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.89,0.001236991651703904,30.0,0
66669,40,2,0,5,0,2,1,46,15,10,30,62369,66,1,5009.0,17031.91,8,1,0,1,69711,0,7665,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.002155998041662767,7.0,0
66680,40,2,0,5,0,2,1,28,15,12,60,5200,40,0,5359.0,18473.57,8,1,0,1,87780,0,9408,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0.08,0.002155849358974359,18.0,0
66690,33,2,0,3,0,2,1,13,15,10,60,44168,11,1,2373.0,1697.9,38,1,0,1,69030,0,7772,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.002155997789426545,1.0,0
66713,40,2,0,6,0,2,1,3,27,10,30,450,7,1,56.0,520.19,8,1,0,1,226230,0,26347,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.78,0.0010279927390847426,32.0,0
66762,9,2,0,5,0,3,2,50,11,15,100,3000,9,1,1428.0,28142.92,4,1,0,1,141420,0,14873,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.001402,23.0,0
66768,39,2,0,2,0,2,1,11,21,10,120,178,49,1,90.0,989.0,14,1,0,1,162750,0,18152,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0012375156054931335,15.0,0
66782,14,2,0,5,0,3,2,50,11,15,100,50,44,1,32.0,1804.2,0,1,0,1,63890,0,6143,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.0021555555555555555,2.0,0
66792,40,2,0,5,0,2,1,63,15,10,60,43262,85,1,2035.0,8711.4,8,1,0,1,68370,0,7486,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0021559877126700547,9.0,0
66809,40,2,0,5,0,2,1,28,15,10,60,615,40,0,1364.0,2348.57,8,1,0,1,156320,0,17177,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.0014016512258145837,21.0,0
66811,15,2,0,5,0,3,2,50,11,15,100,237,44,1,108.0,2058.84,2,1,0,1,63860,0,6373,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.9,0.0021561181434599157,24.0,0
66840,37,2,0,5,0,3,2,69,39,15,20,794,86,1,277.0,3174.13,9,1,0,1,52772,0,6356,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0019600125944584383,7.0,0
66891,7,2,0,5,0,2,1,13,15,10,60,18180,11,1,1007.0,11067.86,46,1,0,1,204301,0,22787,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.09,0.0012369653171578668,23.0,0
66925,40,2,0,5,0,2,1,46,15,10,60,64,66,0,2113.0,10784.69,8,1,0,1,98050,0,11023,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0016458333333333333,29.0,0
66946,8,2,0,5,0,2,1,13,15,3,30,100,11,1,9.0,734.66,1,1,0,1,234230,0,26408,1,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.001029023746701847,47.0,0
66967,33,2,0,3,3,2,1,13,15,10,30,116857,11,1,10907.0,7905.94,38,1,0,1,83830,0,8905,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.22,0.00215600572410943,24.0,0
66992,15,2,0,5,0,3,2,21,35,15,20,20,22,1,11.0,386.16,2,1,0,1,63880,0,6085,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.35,0.002148148148148148,24.0,0
67011,42,2,0,5,1,2,1,28,15,12,30,47136,40,1,5151.0,29257.65,13,1,0,1,240570,0,27581,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.15,0.0010280191351983612,56.0,0
67022,40,2,0,5,0,2,1,46,15,10,60,336,66,0,2128.0,7784.92,8,1,0,1,62460,0,6355,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0021547619047619045,373.0,0
67023,15,2,0,5,0,2,1,28,15,12,30,2175,40,1,252.0,2531.62,5,1,0,1,256490,0,29130,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.19,0.0010281084860074435,45.0,0
67043,28,2,0,5,0,3,2,50,11,15,100,9312,9,1,3787.0,57017.68,29,1,0,1,210351,0,23949,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.89,0.0012370048071354107,80.0,0
67057,30,2,0,5,0,3,2,50,11,15,100,1891,9,1,766.0,14125.63,7,1,0,1,239700,0,28331,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0010280274986779483,53.0,0
67069,33,2,0,3,4,2,1,58,27,0,84,329,3,1,,,15,1,0,1,49660,0,5048,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.12,0.0019607139868249583,75.0,0
67077,40,2,0,1,0,2,5,18,40,1,60,520,17,1,104.0,2658.09,8,1,0,1,64410,0,6469,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0021565934065934066,5.0,0
67090,16,2,0,5,0,2,1,63,15,10,30,28080,85,1,1772.0,11656.59,6,1,0,1,210490,0,23840,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.0012369495128115818,64.0,0
67091,8,2,0,5,0,3,2,50,11,15,100,81,9,0,,,1,1,0,1,280220,0,32231,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.001177469135802469,7.0,0
67134,33,2,0,3,4,2,1,58,15,10,60,148,40,0,,,15,1,0,1,199283,0,27980,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.001234999897083342,412.0,0
67142,9,2,0,6,0,2,1,3,0,10,120,10280,7,1,2573.0,13562.35,4,1,0,1,91840,0,9056,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.3,0.0016500109758617128,7.0,0
67150,27,2,0,5,0,3,2,69,39,15,20,500,86,1,170.0,1691.15,17,1,0,1,62731,0,7211,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.00215625,1.0,0
67153,39,2,0,5,3,2,1,46,15,12,60,165374,66,0,37127.0,33981.11,14,1,0,1,198720,0,21627,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.13,0.001237001591753044,23.0,0
67159,24,2,0,5,0,3,2,50,11,15,100,66,9,1,30.0,1470.09,2,1,0,1,141450,0,14884,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0014015151515151516,16.0,0
67191,39,2,0,6,0,2,1,3,27,0,336,44,3,1,116.0,985.78,14,1,0,1,58130,0,6153,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.11,0.001961086358896578,10.0,0
67194,42,2,0,5,1,2,1,28,15,12,30,42240,40,1,4589.0,27376.22,13,1,0,1,240570,0,27583,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.15,0.0010279847992916175,56.0,0
67195,15,2,0,6,0,2,5,3,24,7,300,17,3,1,50.0,828.23,5,1,0,1,235750,0,26388,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.0010252045573244095,19.0,0
67199,33,2,0,3,3,2,5,13,15,8,240,35000,11,1,12974.0,11138.89,38,1,0,1,83830,0,8903,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.002156064690026954,24.0,0
67203,33,2,0,3,4,2,5,51,15,7,240,23,11,0,,,15,1,0,1,259073,0,30671,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.0010310796877301518,154.0,0
67225,34,2,0,5,0,3,2,69,39,15,20,18,86,0,164.0,1871.07,5,1,0,1,272150,0,31765,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0011805555555555556,53.0,0
67244,30,2,0,5,0,3,2,61,8,15,1,2988,50,1,1992.0,26266.34,7,1,0,1,198222,0,24717,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,24.5,0.0012370570718247139,52.0,0
67248,33,2,0,3,4,2,5,51,24,7,300,4,3,1,,,15,1,0,1,259084,0,33331,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0.0010210035005834305,306.0,0
67263,37,2,0,5,0,3,2,62,2,15,25,10000,84,1,3334.0,22523.12,9,1,0,1,114990,0,12162,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.00165,24.0,1
67300,26,2,0,5,0,3,2,50,11,15,100,215,9,0,41.0,1001.02,11,1,0,1,157230,0,16634,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.0014021176811874487,30.0,0
67308,30,2,0,6,0,2,5,3,15,10,60,642,7,1,83.0,929.85,7,1,0,1,276400,0,31756,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0.001177402267744947,39.0,0
67321,9,2,0,5,0,2,5,13,15,1,60,712,11,1,147.0,1836.81,4,1,0,1,61091,0,6764,1,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.002156367041198502,0.0,0
67372,4,2,0,5,0,3,2,69,39,15,20,5,86,1,2.0,634.36,33,1,0,1,54120,0,8574,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0019375,21.0,0
67389,40,2,0,5,0,2,1,13,15,0,60,28496,11,0,2046.0,14405.31,8,1,0,1,69240,0,7581,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.0021559416860511753,3.0,0
67448,33,2,0,3,4,2,1,51,15,10,30,91,66,0,,,15,1,0,1,238551,0,26882,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,0.0010278179849902084,56.0,0
67449,8,2,0,5,0,3,2,69,39,15,20,6,86,0,54.0,2734.02,1,1,0,1,224840,0,24721,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0010416666666666667,6.0,0
67476,33,2,0,3,0,2,1,13,15,10,60,23800,11,1,1273.0,3296.58,38,1,0,1,69010,0,7317,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0021559767917934333,1.0,0
67501,11,2,0,5,0,2,1,13,15,10,120,14498,11,1,3685.0,16359.2,16,1,0,1,98701,0,11156,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.28,0.001650001806488908,20.0,0
67509,37,2,0,5,0,2,1,13,15,12,60,32002,11,1,4059.0,17997.84,9,1,0,1,193850,0,20160,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.14,0.001237000908302127,26.0,0
67526,33,2,0,3,4,2,1,51,15,10,60,14,11,0,,,15,1,0,1,295800,0,33865,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.32,0.0010348141030379187,347.0,0
67541,28,2,0,6,0,2,1,29,22,10,120,2106,82,1,,,34,1,0,1,59990,0,6680,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.82,0.0021560010005334633,33.0,0
67551,26,2,0,1,0,2,1,42,23,10,60,52,65,1,,,11,1,0,1,270120,0,32420,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.92,0.001178101178101178,52.0,0
67562,37,2,0,5,0,2,1,13,15,12,60,37589,11,1,3267.0,13180.76,9,1,0,1,156520,0,16036,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0014019873021176596,14.0,0
67597,8,2,0,5,0,3,2,50,11,15,100,263,9,0,,,1,1,0,1,280220,0,32231,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0011768060836501901,7.0,0
67600,41,2,0,1,0,2,1,3,0,10,120,22000,7,1,4959.0,2173.4,10,1,0,1,77910,0,8037,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.31,0.0021560034305317323,-224.0,0
67614,34,2,0,5,0,3,2,50,11,15,100,90,9,0,,,5,1,0,1,272160,0,31337,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.89,0.0011772784019975031,53.0,0
67634,33,2,0,3,4,2,1,51,21,10,120,33,49,1,,,15,1,0,1,238554,0,28629,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.00102666769333436,156.0,0
67654,33,2,0,3,4,2,1,51,15,12,30,11,11,0,,,15,1,0,1,238551,0,26882,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.01,0.0010231102551757343,56.0,0
67661,15,2,0,5,0,2,5,13,15,0,100,114,11,1,5.0,672.49,5,1,0,1,201380,0,22952,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.04,0.0012280701754385965,17.0,0
67666,33,2,0,3,4,2,5,51,15,0,90,12,11,0,,,15,1,0,1,259075,0,32122,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.0010267442428983523,242.0,0
67703,9,2,0,6,0,2,1,3,27,10,60,3000,7,1,385.0,3765.28,4,1,0,1,216970,0,25670,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.11,0.0010282238442822383,43.0,0
67717,40,2,0,5,0,2,1,13,15,0,60,21504,11,0,1553.0,13320.8,8,1,0,1,69250,0,7661,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.002156077274659864,3.0,0
67720,34,2,0,5,0,3,3,50,11,16,1,50,9,0,,,5,1,0,1,272160,0,31331,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,5.0,0.00116,53.0,0
67739,9,2,0,5,0,2,1,13,15,3,30,1984,11,1,46.0,1899.89,4,1,0,1,237930,0,26334,1,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.001028013022384884,15.0,0
67753,37,2,0,5,0,2,5,23,15,0,60,1028,27,1,107.0,1794.89,9,1,0,1,111660,0,11623,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.0016501591793420588,16.0,0
67759,33,3,0,3,4,2,1,58,15,12,60,287,24,0,,,15,1,0,1,183950,0,19166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.24,0.0012365445722590338,,0
67769,10,2,0,5,0,3,2,62,11,15,100,112,9,0,46.0,1428.23,5,1,0,1,202330,0,22277,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.0,,64.0,0
67776,40,2,0,5,0,2,1,63,15,0,60,672,85,1,32.0,1701.1,8,1,0,1,58610,0,5841,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.02,0.002157738095238095,6.0,0
67806,30,2,0,5,0,2,1,28,15,10,30,3007,40,1,262.0,3840.85,7,1,0,1,137410,0,15442,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0014019575239473908,163.0,0
67854,40,2,0,5,0,2,1,46,15,12,60,20000,66,1,1748.0,3868.49,8,1,0,1,274360,0,32779,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.11,0.001176964560862866,20.0,0
67864,37,2,0,5,0,3,2,50,11,15,100,2744,9,1,1303.0,22617.38,45,1,0,1,157661,0,17084,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.0014020134839650145,65.0,0
67868,9,2,0,6,0,2,1,3,27,10,60,3450,7,1,440.0,4588.02,4,1,0,1,57601,0,10179,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.11,0.0019600126943827355,18.0,0
67917,33,2,0,3,3,2,1,13,15,10,60,19172,11,1,,,38,1,0,1,75460,0,8900,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.002155993675349554,15.0,0
67925,33,2,0,3,4,2,1,51,15,10,60,18,11,0,,,15,1,0,1,295800,0,33865,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.23,0.0010109996764801035,347.0,0
67980,28,2,0,5,0,3,2,50,11,15,100,2744,9,1,1186.0,24927.19,29,1,0,1,162440,0,17525,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.89,0.001401996593179808,11.0,0
68007,42,2,0,5,0,3,2,50,11,15,100,2100,44,1,1016.0,18862.39,0,1,0,1,65350,0,6752,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.72,0.0021560185185185185,15.0,0
68050,40,2,0,5,0,2,1,28,15,12,60,4555,40,0,3751.0,10867.28,8,1,0,1,176270,0,19859,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0.14,0.0012370125051642464,8.0,0
68096,40,2,0,5,0,2,1,46,15,10,60,840,66,1,57.0,8747.56,8,1,0,1,56290,0,6251,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.12,0.0019603174603174604,13.0,0
68110,33,2,0,3,4,2,1,51,31,10,120,36,49,0,,,15,1,0,1,238554,0,28629,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.0010280768587071735,156.0,0
68116,33,2,0,3,4,2,1,51,15,10,30,106,11,0,,,15,1,0,1,238551,0,26882,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.0010283211749476766,56.0,0
68117,33,2,0,3,4,2,1,58,15,10,60,415,40,0,,,15,1,0,1,199280,0,24433,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.0012372875495779393,33.0,0
68126,37,2,0,5,0,3,2,50,11,15,100,1044,9,1,499.0,9894.85,9,1,0,1,135870,0,13851,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.00140205938697318,2.0,1
68128,34,2,0,5,0,3,2,69,39,15,20,25,86,0,176.0,4124.74,5,1,0,1,200920,0,21751,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,1.6,0.0012374999999999999,19.0,0
68138,37,2,0,5,0,3,2,62,2,15,25,10000,84,1,3335.0,24382.98,9,1,0,1,100630,0,10756,1,2,2,5,2,2,2,4,2,3,9,5,3,2,2,6,5,2,2,3,6,2,2,3,2,7,3,8,2,3,6,0.8,0.00165,72.0,0
68186,37,2,0,5,0,2,5,13,15,0,30,3550,11,1,255.0,2454.46,9,1,0,1,200850,0,22193,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0012369086312748283,18.0,0
68207,33,2,0,3,4,2,5,58,13,7,240,800,36,0,,,15,1,0,1,60170,0,5934,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.002156201202294554,6.0,0
68219,9,2,0,6,0,2,5,3,24,7,300,745,3,1,844.0,9768.22,4,1,0,1,246570,0,31173,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0010278342747888803,58.0,0
68230,40,2,0,6,0,2,1,3,0,10,120,1820,7,1,445.0,4755.76,8,1,0,1,62380,0,6188,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.68,0.002156025239966846,372.0,0
68231,33,2,0,3,4,2,1,58,15,10,30,2157,11,0,,,15,1,0,1,215410,0,23875,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.0010280484638554668,18.0,0
68241,30,2,0,5,0,2,1,13,15,12,30,48640,12,1,4746.0,98521.56,7,1,0,1,129870,0,13372,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.18,0.0014019844441711755,7.0,1
68268,11,2,0,6,0,2,5,3,24,7,300,699,3,1,728.0,6941.12,16,1,0,1,135780,0,13723,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.0014018357549813907,4.0,0
68281,33,2,0,3,4,2,1,51,15,3,30,5,11,0,,,15,1,0,1,259075,0,32122,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.0010893246187363833,242.0,0
68341,33,2,0,3,3,2,1,22,15,10,30,105278,24,1,7225.0,6038.21,38,1,0,1,84200,0,9514,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.23,0.0021559933022416815,21.0,0
